tweet_id,tweet_text,claim
1253965549295611904,"Save yourself from unnecessary suffering by taking certain precautions because, as the old saying goes, prevention is better than cure. 

Get more information about #COVID19: https://t.co/8PICoaLZyW

#AwarenessIsPrevention #Coronavirus #CareAtHome #StayHomeStaySafe #Quarantine https://t.co/GUdUc4pT0h",1
1235252727476781057,If you’ve lived in Lubbock for over a year you’re immune to the corona virus,1
1253202118355410944,"RT @LeeGolden6: @NEWS_MAKER Hydroxychloroquine and Zinc works to cure COVID19 &amp; not pumping air into it
https://t.co/tkGwu71lcd",1
1253821021355991047,Lysol issues warning that disinfectants should not be injected or ingested into human body to treat #coronavirus https://t.co/PApWiFs2Mw,1
1253228480105336832,"Q: Can heavy intake of Vitamin-C help in curing #coronavirus ?
A: No, Vitamin-C does not cure #coronavirus. It can help boost body immunity, but excessive intake is not recommended.
#BeInformedBeSafe #PunjabFightsCorona https://t.co/h42FMYKVDP",1
1253586553739390978,"😨Yes, #Trump Actually Suggested #Injecting 💉Disinfectants☠️ Into Your Veins Could Cure #Coronavirus | Vanity Fair 
Don’t try this 🙏🏽
 https://t.co/ENBCqhUqmN",1
1246455993132695553,"A NATIONAL🇺🇸 BLUEPRINT FOR BIODEFENSE: LEADERSHIP AND MAJOR REFORM NEEDED TO OPTIMIZE EFFORTS BIPARTISAN REPORT OF THE BLUE RIBBON STUDY PANEL ON #BIODEFENSE October 2015
#biowarfare #coronavirus #COVID19 #WuhanVirus #China #CommunistChina #ChineseVirus19 
https://t.co/wG2aXBvbpK",1
1247403278398193665,"What are you enjoying the most about being in quarantine? We bet not having to put on makeup &amp; figuring what you will wear next are high up on that list! Stay home. Stay Healthy. Stay Safe.

#cureveda #supplements #remedy #coronavirus #fightcoronavirus #coronavirus19 #skincare https://t.co/bHtX34tqQ1",1
1250099477005950980,How ironic would it be if China come in with a Vaccine that prevents Covid-19. Not suspicious at all. #COVID19,1
1245341160689872897,"@MbalulaFikile @ this rate, we'll end up not having a lockdown. I suggest that you guys go back, sit, replan &amp; restructure this whole this with a bottom up approach. Design it in such a way that the most vulnerable are secured &amp; shielded from the impact.

These constant revisions are dangerous",1
1220788064353689607,"@jeremynewberger There will be a cure for Coronavirus, doubtful for Marsha Blackburn.",1
1244798832900112384,"#Coronavirus #Covid19 #China
Is coronavirus a bio-weapon made in China? Answer via science https://t.co/ne8QaksZ5u",1
1260556832277495808,"US takes the lead in developing #COVID19 therapies, but China is a close 2nd with &gt;30 products under development. For more details see BIO's therapeutic #CovidTracker on #COVIDpandemic treatments and #vaccines.
https://t.co/luaD4432up https://t.co/4nTydfcPLM",1
1254849706905292800,"RT @_xoherbalized: If you went to those Garner YMCA parties, you’re immune to COVID",1
1253668297100472320,"I'm surrounded by people who are perfectly OK with a guy having nuclear launch codes who also thinks injecting #Lysol will cure #Covid19. 
#ButHillary #ButJudges #BUTTEREMAILS #25thAmendmentNow",1
1250398468394422272,"If you get the virus and survive it you become immune, is that true? And are you still capable of spreading or carrying it while immune? #COVID19 #Covid_19",1
1250731842040295424,YES! FINDING A #COVID19 VACCINE IS A PRIORITY 📍,1
1235720836922949632,RT @Jacobberk4: If you've ever swam in the Hudson River you're immune to the Coronavirus,1
1236681577280589824,RT @marknorm: If washing your hands prevents Coronavirus then you should be fine if you’re an employee.,1
1223316645592158208,@HuXijin_GT China needs a vaccine and fast.,1
1223259032057786368,@QueenOfGeele I think we're fine. It's not nearly the epidemic that SARS or Ebola are. This can be killed with Lysol...well versions of it.,1
1236137134513364992,@Rabies93 I do - they lost 2-1 to the worst team in the league. Bad game plan by the coaching staff. The Captain didn’t get his team ready to play. I’m glad I don’t have to get bottled water or toilet paper because I am immune to the Coronavirus! #blackhawks,1
1251348786577719296,"#Sage a member of the mint family, a word meaning ""safe"" and ""cure"" and known for its medicinal uses. 
Did you know - it’s used as a remedy for coughs and sore throats. Gain #MooreOnHealth during these #covid19 times by strengthening your immune system. #NPMoore https://t.co/DChKbnDCow",1
1253680673480736773,@GOPLeader Not grateful of @realDonaldTrump failure! @POTUS saying to maybe inject disinfectant or using UV to cure #coronavirus? Nutty President! #RemoveTrumpNow,1
1244473551119319041,Baking soda and water cure covid,1
1246155748494553089,"No kidding!
#Coronavirus Expert Says Virus Could Have Leaked From Wuhan Lab, where dangerous pathogens are studied for biowarfare
Wuhan Institute of Virology 
#Wuhan #China #CommunistChina #WuhanVirus #COVID19 
https://t.co/X5pAJ4seDF",1
1250927657690292225,"There's a possible cure for #Covid_19, plus I think those who survive becomes immune. 🙏🙏🙏. There's hope guys https://t.co/gogLKF346c",1
1253204627849310209,"Quarantine is a good time to get to know more about people albeit virtually. So introduced to Mr Seabuckthorn &amp; Ms Pearl Powder. You’ll find them both in your handy can of Cureveda Glow

#cureveda #coronavirus #selfcarechecklist #skin #skincare #storiesthatmatter #makeadifference https://t.co/WO8jLaZuWl",1
1260613971612237829,Trump told Americans that drinking disinfectant could cure  #COVID19. He believes climate change is a hoax. His disregard for science threatens our safety. We must take climate action to protect our future. Read @ClimatePower press statement here: https://t.co/F1LWbmF5SX,1
1237824951517732864,RT @hiddenhen: If You Survived Space Yacht You’re Immune To Corona Virus,1
1254948710901059595,"How fucking stupid! If the taste of Lysol and Clorox isn't deterring morons from drinking them, what could possibly make hand sanitizer taste any worse? #coronavirus #sanitizer #handsanitizer #Clorox #lysol #DontDrinkBleach https://t.co/P9lFwMpgH3",1
1245635306113478656,"It contains moisture love retaining ingredients like ceramides and hyaluronic acid which helps to support the skin barrier and prevents water loss from the skin. 

P.S. Wash your hands and use hand sanitiser as always.

#WashYourHands #April2020 
#StaySafe #coronavirus #covid19UK",1
1235219120209170432,RT @shiiimoney: if you swam at the pier of cadiz at all you’re immune to the corona,1
1222528389430611982,My prayers go out to those affected by the #coronavirus. This is a horrible and life threatening disease! I pray that a cure is found and those with the disease survive! #coronoavirus #CoronaVirusKenya #Coronavirustoronto #CoronaVirusCanada #coronaviruswuhan,1
1253739693159612416,"Despite what the President may think, ingesting #Lysol won’t get rid of the #Coronavirus. https://t.co/06gze1CBgS",1
1251964940317057025,"@HQuarantino @DonPayne17 @Leafsfanatic93 Death certificate can show pneumonia as cause of death,  it then won't be counted as #COVID19 

Just ask Gov DeSantis",1
1253694206574551040,Hello @realDonaldTrump @POTUS you can cure #coronavirus by rubbing coconut oil on it. Now that is a scientific fact. You’re welcome. #Dettol #disinfectant #Pioppi #Coconut #coconutoil #Science,1
1245331811061968899,"Next time someone suggests that traditional/alternative/naturopathic medicine is harmless and that you shouldn't attack people for believing in it, remember that #COVID19 was caused by belief in traditional Chinese medicine that pangolin meat and scales cure colic and deafness.",1
1253490881409277952,Hey what disinfectant should I inject myself with? Bleach? Ammonia? Vinegar? h2oo?  #COVID19 @realDonaldTrump @POTUS @WhiteHouse,1
1235221795826995205,"Why are children mostly spared the corona virus???? Possibilities 
- Maybe their immune systems are better
- They might have cross immunity from all the bugs they are exposed to
- immune systems better regulated, more muted efficient response
- they don't smoke, have better lungs",1
1234148634683432961,"A healthy immune system, I believe, is an important weapon in our battle with #coronavirus.  https://t.co/pEdo1x4PIi",1
1221030284977635329,"Due to my information tweets about #Virus #CoronaVirus spreading and safety.
It is NOT my intention to #Panic #Humans 
It is only an advice for #Protection and slow down the #Spreading of #WuhanPneumonia 
It’s a thing of #responsibility to public and urself 🙏🏽",1
1246451246317240320,"#Coronavirus Expert Says Virus Could Have Leaked From Wuhan Lab, where dangerous pathogens are studied for #biowarfare
It’s possible that COVID-19 leaked from a Wuhan lab
Wuhan Institute of Virology 
#Wuhan #China #CommunistChina #WuhanVirus #COVID19  

https://t.co/X5pAJ4seDF",1
1247998810107842561,@EricRWeinstein @Jamdeeder I don't wonder. Connect the boulder- sized dots. Gates funded the China created bioweapon which has been disseminated in Trojan horse exports. Now here comes Gates with a miracle vaccine in an impossible timeframe.,1
1254836132744966144,"No evidence recovered COVID-19 patients are immune to reinfection- WHO - https://t.co/G0KOySdGXa
@trafficbutter @Gidi_Traffic #RIPNnamdiKanu Peter Obi Ojuelegba Peter Obi Verbal Autopsy #LockdownEnd Giant of Africa #COVID19 #YourViewTVC #InsecureHBO #GangsOfLondon #Homeland https://t.co/8x4oTVLvam",1
1260556690384191490,"Public should beware of fake #COVID19 ""cures"", masks, or other scams. https://t.co/7WmjBLsHl0 https://t.co/xjrcxD1YOC",1
1223133951901888512,@skboz @Brit_in_China Can’t wait till the vaccine comes out.,1
1253675349210042369,Maybe if only Angry Trump MAGAts believe drinking bleach can cure #COVID19 isn’t a bad thing? https://t.co/6A4OYz3kCh,1
1253708471691874315,"The same mf that has been saying the cure can't be worse than the disease just told you to inject bleach into your bodies

#TidePodPresident #TrumpVirus #Covid_19",1
1244171552163336192,"#Coronavirus: Avoid rumours, “ infodemic” and magic cures. They too can harm or kill. Listen to doctors and guidance from the designated authorities.",1
1235289672433250304,Why don’t they just cure the coronavirus?,1
1234888271752237057,"Sorry but we really don’t need 150,000 tourists from around the world coming here rn. Even if coronavirus is just a flu I’d rather not have it infect Miami pls n thnk u. https://t.co/iKQkdVxUvg",1
1247866423008993280,"To get through this together you need to be able to rely on the information you are getting about #COVID19.  You're likely seeing false information for fake remedies and cures. Beware. For information you can trust go to https://t.co/iibeIyyUtW 
#FactsNotFear https://t.co/LEXGu7QoVs",1
1249482991497351176,"@USMCSDI ""China just won World War III: How China defeated the world with its successful economic and biowarfare""

https://t.co/dsJyYBf6Gp

#CoronaVirus #COVID19 #CCPVirus #China #ChinaLiedAndPeopleDied",1
1235257130606882817,@JWonggg Gotta watch out for people like that. People who think coronavirus isn't real or is just a flu are probably likely to contract the virus themselves.,1
1234181322081492993,Goldberg drink dey cure Corona Virus!,1
1246784290261696512,"@Frances_Coppola @ClarkeMicah Of course not. But the worst thing is to flail around with brutish policy crackdowns without giving careful thought to immediate and longer-term pros and cons

With #COVID19, what's the standard being used to assume that cure obviously &gt; disease? Why NOT ban exercise?",1
1223171911850418176,Precaution is far different from discrimination. Prevention is better than cure as corona virus is human to human transmission. So avoiding the potential threat is not discrimination. Health and safety first. Temporary lang naman while there's an outbreak. Wag masyado sensitive. https://t.co/3T9SA9yUVq,1
1251320510459379712,"We are fighting virus here, healthy immune system is very vital. Enlightenment how to build strong and healthy body immunity is the cheapest and best preventive solution before vaccine for #COVID19 is available.",1
1236056919795814405,RT @odiddy333: if you attended penn state altoona you are completely immune to coronavirus,1
1223316593259819008,"Reduce the noise! Get your #flushot #influenza vaccination. If you're over 65 (or have other reasons to be high-risk), get your #pneumonia shot. It'll make it easier to detect #nCoV2019 #coronavirus and control #CoronavirusOutbreak.",1
1262366505687105537,Vaccine in sight now https://t.co/RMU43t8dyU,1
1235284157430935559,"RT @go_rach609: if you’ve ever been in the mackinaw river growing up, you’re immune to the corona virus",1
1237594118915624960,"If you’ve had sexual relations with @Juanybeats/@OhThatsLabanon, you’re immune to Coronavirus",1
1239808127194796032,@ShirishPatwa @NBCNews Remember the unknown pneumonia related to vaping in Sep2019? It was Covid19,1
1223319680540205058,"Deaths from #CoronavirusOutbreak in the U.S. to date? ZERO. #Immunization against #influenza #flu and #pneumonia would save lives AND reduce the noise (i.e. diseases causing cough/cold/fever), which would make it easier to pick up the signal (#nCoV2019 #coronavirus cases).",1
1247900781434376194,"@JamesKosur If 45 said “drink this Kool-Aid, it’s the cure to #coronavirus “ I’m afraid we’d lose a lot of folks.  🤦‍♀️ https://t.co/oxwAXABZBa",1
1246061079442030593,@SirPareshRawal First let us buy masks and vaccines from China,1
1246854722130251776,"Babies and young children are not immune to Coronavirus. If you won't social distance and wear a mask for your own sake, do it for theirs. #COVID19 https://t.co/QvyrDMYZbd",1
1235313680591581184,@HalSparks It's a bioweapon leaked from a lab in wuhan where they were experimenting on bats. Shit wayyyy worse than a little flu.,1
1254714567365623811,"@IsabelOakeshott @AlistairHaimes @LPerrins So what your saying then is ALL  children cannot catch covid19, and immune from it,  so what about the teachers, are they immune from it too,  Schools will need cleaning,  the cleaners are immune too, I doubt your imagination can envisage a child struggling to breathe",1
1243769455944953857,"@ndtvindia Government should conduct a health checkup for them so if someone is affected from Covid-19
Will be cured .It will prevent from spreading..",1
1247011399924056065,@CDCgov please find the damn cure this is getting outta hand https://t.co/Ca8vuRuXsz https://t.co/kwUDSrqcls,1
1252289042584080384,@mitchellvii Spikes won't matter once it's announced that HYDROXYCHLOROQUINE is the CURE for #COVID19 #coronavirus https://t.co/uBTttzVA0t,1
1253661271012052992,"Never trust a man who suggests you drink #Clorox as a cure for #coronavirus. Call poison control if you know of someone that actually did this by following the advice of #TheTwitterPOTUS. You may save their life.

#DontDoIt
#YouKnowBetter
#OurPresidentIsNotSmart https://t.co/G8M8VmgnFY",1
1220572876748685312,@Matthew_4_Trump @jamesperloff @MailOnline China's top grade 4 bio weapons lab is in Wuhan too. Coincidence?,1
1244489837056380928,"@tomcoates @glichfield @bobbie I’m confused, maybe not educated enough.
The way I understood it #COVID19 doesn’t kill you, it may trigger pneumonia which may kill you.
Why are the two separate in the graph?",1
1247332944978550792,"@ChrisCuomo as a person with asthma who has had pneumonia your chest X-ray proves the challenge with this condition is to keep moving, but if we don’t stay home the country can see a relapse. #coronavirus #nationalshutdownneeded
Stay the course 😷❤️.",1
1262369303485087751,"The first #COVID19 vaccine to be tested in people appears to be safe and able to stimulate an immune response against the #coronavirus, says its manufacturer. https://t.co/n4As1elMXB",1
1254769890973503489,".@YouTube has decided to remove @U2’s “Ultraviolet (Light My Way)” for fear that people may think it’ll cure #coronavirus just by listening to it. Asked for comment, #Bono said, “It’s stasis that kills you off in the end, not UV light.” #MondayMotivation #UVLight #QuarantineLife",1
1234188273079193604,"I'm no scientist, but if pneumonia is caused by inflammation and inflammation is caused by the Coronavirus. Then stocking up on anti-inflammatory foods, drinks and drugs would be a good way to reduce your risk? No?",1
1255477780936044545,"Geez, remember when the Dems promised a ""fundamental transformation"" of America? It only took biowarfare from China to do that. #COVID19",1
1235293057949589505,RT @tbriscoe: Drinking bleach doesn’t cure the coronavirus but what about Everclear?,1
1244957780445925376,Ozone’s Cure is Climate’s Scourge—Northeast States to Ban Use of Hydrofluorocarbons | #Hydrofluorocarbons #Ozone #COVID #COVID19 #Coronavirus  https://t.co/PMqyefIDVW https://t.co/a6coD9RisB,1
1250503675254112256,"Someone once said ""prevention is better than cure"" prevent yourself from being affected by this virus and stay safe.
#COVID_19
#coronavirus
#WeAreCPUT
#WeAreCPUTMedia",1
1249133918747529218,RT @divsando: Is Dalry immune to the corona virus or something 😂,1
1254202618080931841,"@realDonaldTrump "" #COVID19 is a hoax. No, change my mind. #disinfectant is the cure. No,change my mind. https://t.co/EuTcupV2o5",1
1243823713369427970,@north_joanna @SpanishDan1 Covid19 is a pneumonia,1
1253679614276317185,@AynRandPaulRyan Omg I've heard it all now @realDonaldTrump has completely lost the plot suggesting #Covid_19 can be cured by injecting #disinfectant,1
1247568221751767043,"https://t.co/JOKQLobRvj #Coronavirus: Air pollution might raise risk of fatality - Makes sense, since it is a breathing problem, akin to pneumonia.",1
1235269703666470914,"@JackPosobiec Dr. Francis Boyle, creator of the US Bioweapons Act, has shown evidence China bought it from a North Carolina BSL-4 lab &amp; weaponized it further. They are trying to expose this as we have 20 BSL-4 labs compared to China's 1 (in Wuhan 900 ft from the market it was first traced).",1
1255436730985054209,@DDNewslive Can we identify factors which make body environment of asymptomatic people non-conducive to #coronavirus growth &amp; replicate them in symptomatic ones to cure disease?,1
1222460508529418240,U.S. developing vaccine against deadly China virus and urges Beijing cooperation https://t.co/wBNFY9PZIL,1
1255087858580414464,"CBSNews: @colbertlateshow Highlighted here is the process before actual disinfectant injection for COVID-19 that will cure of the virus by killing you. Opps! We have a problem here. Oooh, yeah!😀👍 https://t.co/St0vyoQ48u https://t.co/PrcTkgOC7e",1
1234894283636756482,@RNR_0 Cure for corona is don’t shake hands,1
1253835905212862470,"@bennyjohnson he suggested the dumbfounded doctors research if disinfectants/UV light are injected into people it will cure #coronavirus ! This is better, you Cultist hack? Sorry #Cult45 needs a new strategy, can no longer question @JoeBiden's fitness,MOVE ON!              #TrumpPressBriefing",1
1254158822882439168,"@realDonaldTrump Would you just inject yourself with your latest #Covid_19 cure,  a Clorex cocktail. Your loss will be OUR gain.",1
1248026233012707333,https://t.co/qMFezW6Z2o #coronavirus #COVID19 #COVIDー19 #lockdownextension  You Are not treating for pneumonia . Make sure the ventilator settings are correct #MedTwitter https://t.co/I6pHINnOwC,1
1235263632285601792,"haven't you heard about the new world order than has been in effect for decades? culling 90% of the population. started with AIDS, bombings, shootings, bringing in illegals and gangs, now the bio weapon created in wuhan, china culling the herd. where have you been? under a rock?",1
1247895304499650564,"When POTUS said that the cure shouldn’t be worse than the disease...This is it. Without clinical trials, it is the height of malfeasance to promote #Hydroxychloroquine as #COVID19 treatment. It can cause sudden cardiac death. Add #Azithromycin &amp; the risk increases. He’s not a MD. https://t.co/8s1NjEzumC",1
1247157224868163586,Very helpful thread on how #COVID19 operates and how a viable vaccine will be found. https://t.co/hZqUtTd8RQ,1
1252952561214160896,"#China prepared #Coronavirus vaccine. The clinical trials will be conducted in #Pakistan and China. 
#COVIDー19
#CoronaVirusUpdates https://t.co/3wB2zATiC1",1
1255385641161981957,Factors which prevent #coronavirus from entering bloodstream of asymptomatic people be identified. Vast variance in immune responses (ranging from psytokein storm in critical patients to zero response in asymptomatic ones) could hold key to delaying storm &amp; a possible cure.,1
1244481792154853379,"strapped wit da Lysol, fuck corona 🖕🏼 https://t.co/dBjtIdg24U",1
1222603378787786753,juuls are the cure to coronavirus,1
1245157098041868288,We found a vaccine for corona!,1
1235277758990868480,"Honestly, the outbreak shouldn’t be scary. the coronavirus spreading, may sound morbid at first, but is a good thing cause then it creates anti bodies we then research in order to create some form of antibiotic or cure. If the sickness stays within the sick we can’t find a cure. https://t.co/6iKQTwHqW7",1
1245667598999719938,"For overall body functioning drinking water is a good habit, But directly drinking water has no concern in the cure of #COVID19.

#COVID19Pandemic #Coronavirus #StaySafe #COVID2019 https://t.co/klL1ZuU2qK",1
1249346537186119682,China Confirms African Blood Is Immune To Corona Virus? #lockdown #covid19 #coronavirus #pandemic https://t.co/KNYi659Sm4,1
1238886558700146688,"If you took medicine out of one of these as a kid, you’re immune to the corona virus.. https://t.co/iV43KWCsKY",1
1245123181033078784,Someone said that if you went to the swap meet every weekend with your parents you're immune to the Corona Virus &amp; well gracias ma y pa,1
1245158369872285698,@omithewaffler thanks for finding the Covid 19 cure 🤲😣,1
1244634186171822085,"Prevention is better than cure. Protect yourself and family from infections🛡️
#Soaptreez #ForASafeHome #EnvironmentFriendly  #SayNoToChemicals #Soapnuts #GreenLiving #SaveWater #Corona #Covid_19 #StayHomeSaveLives https://t.co/2CF9NbP9MN",1
1243792348200435712,"@aMfAmOuS_ COVID-19, I will advise he tackle the symptoms one after the order starting from cough and cold... Then to pay relief drug... That should relief him gradually if it's pneumonia.",1
1223084746395095042,"When you notice this 1st symptom itself go to doctor. Don’t wait for 2nd &amp; 3rd stage which would be dangerous. The sooner you seek medical assistance, the easier the cure will be. #coronarvirus https://t.co/gGTxZn2JJp",1
1253525964233064448,Trump: The cure for #coronavirus is #sunshine and #disinfectant either injected or taken orally. https://t.co/kIOTHMc2ep,1
1247254303586357248,"Trump touts hydroxychloroquine as a cure for Covid-19. Don't believe the hype
#COVID19 #FakePresidentGroper #BeyondParody
https://t.co/4T9PIRHZW0",1
1245144346778836993,@DeAnna4Congress So are you saying the Corona Virus is fake? I'm not understanding the context of this tweet.,1
1250593826793758722,@amyklobuchar Amy doesn’t know how someone gets immunity to a virus. All the testing in the world cannot make a person who has not been exposed to COVID immune.,1
1237178198028193792,I feel like if you ever played in a ball pit as a kid you are immune to coronavirus,1
1245264350761254913,@Huawei_Europe @PacdWeu ban all chinese companies in entire world. u guys made world bleed and so many deaths. Reason- Bio weapon- chinese virus..Just for money???,1
1247654069080121347,"The cure is worse than the virus.
#COVID19 #WorldHealthDay2020 
#",1
1221419491873058817,stan galih to be immune to coronavirus,1
1236892034696450048,"RT @DaniPet_: If you ever went to the sump, you’re immune to Corona Virus",1
1233918003932278784,@cpicciolini If u look on back of a Lysol bottle it says helps prevent bacteria’s from coronavirus so I’d say it’s been around a long time at least according to lysol,1
1247839763903610880,"#COVID19 Virus which has no cure till now, but can be killed by sanitizers 🙄 https://t.co/kkgewBYyDH",1
1221483964818427904,#PSA  #IMPORTANT the #Coronavirus can’t be prevented nor cured by consuming #CORONA beer. Get a Mask! https://t.co/WUlCmIYmRY,1
1254562477536395265,"Shut up! Shame on you! CCP has done nothing right! They are the killers. CCP sacrificed Chinese people to start this biowarfare. What happened in US in the pass month, is MASSACRE ‼️Worse than Pearl Harbor and 911, worse than Korean War and Vietnam War. He sounds like communist‼️ https://t.co/sV3ZFKAHjN",1
1255243797820309505,@MollyJongFast What's worse #COVID19 or injecting lysol?,1
1233911677059358720,@realDonaldTrump The Corona virus is fake news. A giant hoax to distract you from making America great again.,1
1253736223417524225,"Pro-tip: #Lysol #disinfectant didn’t work as birth control, caused harm as a douching product, and could kill you if injected or ingested, and it won’t cure #COVID19. https://t.co/xQq8z21Hwp",1
1223246896044630017,"Going for Option 3. A recombined virus made in a laboratory for the purpose of creating a #bioweapon.

#conspiracytheory #coronavirus #China https://t.co/TsqZBxYm2v",1
1251217197223104514,"While well-intentioned, the Administration's 'Buy American' executive order could actually slow delivery of a coronavirus cure and impede innovation and global collaboration to stop the pandemic: https://t.co/LI6yfCJKn5 #BuyAmerican #COVID19 #coronavirus",1
1247149836664811521,"@realDonaldTrump Fake news master: China
#ChineseBioWeapon https://t.co/0vCT99CfyQ",1
1253587486900736000,An important thread to read #COVID19 #vaccine #China https://t.co/EO56SU6enJ,1
1223319818025291776,RT @thebaddestxbih: mcdonald’s sprite could probably cure the coronavirus with one lil sip,1
1237978848437903360,@BethanyAllenEbr Evidences showed the viruses could be much possible produced from Chinese Academics of Sciences Wuhan Virology institute as bio weapons. A lab-made bat coronavirus related to SARS has been shown to infect human cells. https://t.co/NgmJI2vND2,1
1246580536539308038,@evankirstel Or was (disappeared) the lead CCP Virologist at the #Wuhan #China Bio-weapons facility who developed #COVID19...,1
1245525777006895104,"@delefleurflin @boldinventions @thehill Judging from his timeline he's a right wing conspiracy nut who legitimately believes the coronavirus is fake news.

He'd better hope he doesn't catch it.",1
1245528642219839489,@WhiteHouse @realDonaldTrump Reagan economy ran perfect in the 80's with the influx of cocaine......😁it could be a way to combat #covid19,1
1237966764778106880,RT @mmfa: Alex Jones is telling his viewers that the toothpaste he sells kills coronavirus: “The Pentagon uses the product we have”,1
1250482277844279297,@ColinPlant you love the #shutdownCanada narrative? Have you heard about the Cure? Can you reflect on why #hydroxychloroquine has been politicized? #bcpoli #yyj #covid19 #pandemic #zinc is the key to ending the Virus!  or we could hide in the basement? https://t.co/dqrcivKwU1,1
1264449803745927170,"1st #COVID19 vaccine to undergo a clinical trial in China has been found to be safe &amp; able to generate an immune response against the novel coronavirus in humans, based on the results of a preliminary trial: @TheLancet https://t.co/u6Goa7OJTp https://t.co/iqmJEKg9jt",1
1236137827500527617,RT @drew_wopp: If you jumped and swam at “The Wall” in Gowanda as a kid; you definitely immune to Corona Virus,1
1253489494889652224,RT @Bozi_4_America: Very good Information! Bleach kills Coronavirus in 5 min &amp; Isopropyl Alcohol kills in 30 seconds,1
1246522528866037760,"@KimballFinigan @MaryDudasik1 @steph93065 this 2005 petridish study will reveal how incorrect you are to pile doubt on hopeful cure, skepticism is different than sharing poop. #bcpoli #cdnpoli vs Pundits for #pandemic? #hydroxychloroquine typically used to treat Malaria another virus. Not such a stretch to use #covid19 https://t.co/dqrcivKwU1",1
1222199587613630465,The cure against #coronavirus is craftbeervirus. IT’S A FACT!,1
1248382508573421568,@Cristi_Neagu @ThomasGray1981 @keithjmorrissey @3Dprint_Seattle @StefanMolyneux When someone gets pneumonia brought on by ARDS caused by #COVID19 they could end up having a heart attack or having organ failure. It doesn't matter whether they had a heart condition or other comorbidity. It was COVID19 that cause the death. Its that simple.,1
1222994168378613760,"@WHO WHO is confident that CHINA will be able to control nCoV, because maybe they already have the vaccine before the spread of the virus. 
What do you guys think?",1
1245356255855677441,"Like usual , right wing groups are communalizing #CoronavirusOutbreakindia and blaming #Indian #Muslims of using #coronavirus as biowarfare against #India which they call ""#CoronaJihad"". 

Meanwhile : poor in India are dying under #lockdown to starvation

https://t.co/LY6SkdgiBL",1
1243722331178106881,"Dear @realDonaldTrump, we might not need ventilator supports if we give covid-19 patients the followings: Hydroxychlooroquine 2 stop lung damages due to hyperactive inflamatory responses; Azithromax 2 prevent+stop opportunistic bacteria Pneumonia.  Save Pts with this combination!",1
1250066448036302849,Hurr Durrr #Hydroxychloroquine cures #COVID19...Hurr Durr nevermind the cardiovascular side effects it has.  As long as you line the pockets of peeps that invest and make the drug it DONT MATTER!!! FOLLOW THE MONEY QUI BONO??,1
1235259514158567424,And if you’ve ever swam in Dillon lake you’re immune to the plague https://t.co/ZWQPb77u2n,1
1222780663553646592,"Apart from bongs, everyone else needs to tk precaution against #Coronavirus. Cz since childhood we are immune to 'Corona'
Eta Corona
Ota Corona
Birokto Corona
Bandrami Corona
Jhogra Corona
Maramari Corona
Dustumi Corona
Nachanachi Corona
So bongs, chill &amp; cheers😜
Via WhatsApp",1
1221422108988911616,Gertz: Wuhan Virus Linked To China Bio Weapons  https://t.co/Z10I0Fdv70,1
1222404495285596161,"China knew about the coronavirus about one year before they got caught / told about it...
I live in Frederick Maryland and in Wuhan China they have a bio weapon place like our Fort Detrick (supposed last one) in Fred Md.
Both made very contagious viruses like coronavirus",1
1223135079620337664,"China messed up and the CCP/chicoms in Wuhan China have a bio weapons facility and accidentally released coronavirus. 
The chicoms will NEVER admit they messed up !",1
1222084484025257985,"@PneumoniaWuhan According to current information, the mortality rate from infection with 2020-nCov is ~ 2.5% and this would mean that 6 337 500 000 must be infected for this scenario to occur.  That is 99.9% unlikely.",1
1253674675252727809,"Please don't inject bleach, blast yourself with UV light, eat aquarium cleaner. Have some sympathy for those folks who are so desperate &amp; scared they will do crazy things. #COVID19

We've been there before - see medieval #BlackDeath cures
https://t.co/4LvZ60ENAP",1
1223233440243494912,Wuhan China has a bio weapons facility in it https://t.co/lBgGbg01gN,1
1234826584235892738,@Christo94635197 That’s not gone help with the corona. Find me the cure! 😂,1
1222411474838179840,"Hong Kong and Wuhan police chicoms are terrorists!
Wuhan China has a bio weapons facility that could have released the coronavirus! https://t.co/eTty0P2Zm4",1
1235281220667310081,"If you’ve swam in the duck pond, you’re immune to the coronavirus",1
1253374353615380480,WOOT WOOT!  #COVID19 #SARSCoV2 Good news for once on the #vaccine front. https://t.co/5q24uDSarJ,1
1245022415375089664,Keeping ppl off Ventilators is the goal! #FlattenTheCurve by administering the cure would work best! #Hydroxychloroquine  a 55 yr old Malaria drug teamed with Zinc Sulfate ends #covid19! Demand #bcpoli investigate this cure! #cdnpoli riddled with Agenda? https://t.co/5LmWQDdRRi,1
1245006476181147651,virus is not the same thing as bacteria but carry on if ur just trying to be generally healthy. this won’t protect or cure ur corona https://t.co/qSEfZ6J4Pf,1
1253507969553248263,"@WHO
Guys. I am cured of covid-19. DM me for supplies.
#clorox
#lysol
#DonaldJTrump 
#coronavirus https://t.co/Q87aAbOyB4",1
1250219687323095041,"@BillGates #CharlesLieber is the #Harvard professor that was arrested for working with #Wuhan #China bio lab to make bio weapons, including #COVID19. Lieber is part of the thousands talent project. #BillGates funds this project. He also funds @WHO &amp; they hid the danger of covid from the USA",1
1223231637783220224,Wuhan China has a bio weapons facility in it and they accidentally released coronavirus/2019 nCoV https://t.co/I5clmYvs11,1
